step,train_loss,val_loss,ppl,lr_muon,lr_adam,tokens_seen,elapsed_s,best_val_loss,patience_counter
3040,2.4277,n/a,11.33,2.00e-02,3.00e-04,398589952,89192.3,1.7552,0
3050,2.5323,n/a,12.58,2.00e-02,3.00e-04,399900672,89486.1,1.7552,0
3060,2.5150,n/a,12.37,2.00e-02,3.00e-04,401211392,89779.3,1.7552,0
3070,2.5869,n/a,13.29,2.00e-02,3.00e-04,402522112,90072.2,1.7552,0
3080,2.5721,n/a,13.09,2.00e-02,3.00e-04,403832832,90364.9,1.7552,0
3090,2.4890,n/a,12.05,2.00e-02,3.00e-04,405143552,90657.6,1.7552,0
3100,2.6003,1.7551,13.47,2.00e-02,3.00e-04,406454272,90961.8,1.7551,0
3110,2.5386,n/a,12.66,2.00e-02,3.00e-04,407764992,91251.6,1.7551,0
3120,2.5279,n/a,12.53,2.00e-02,3.00e-04,409075712,91539.0,1.7551,0
3130,2.4095,n/a,11.13,2.00e-02,3.00e-04,410386432,91826.5,1.7551,0
3140,2.7542,n/a,15.71,2.00e-02,3.00e-04,411697152,92114.0,1.7551,0
3150,2.7059,n/a,14.97,2.00e-02,3.00e-04,413007872,92401.5,1.7551,0
3160,2.6103,n/a,13.60,2.00e-02,3.00e-04,414318592,92688.9,1.7551,0
3170,2.6060,n/a,13.54,2.00e-02,3.00e-04,415629312,92976.7,1.7551,0
3180,2.6701,n/a,14.44,2.00e-02,3.00e-04,416940032,93264.1,1.7551,0
3190,2.6389,n/a,14.00,2.00e-02,3.00e-04,418250752,93551.9,1.7551,0
3200,2.4895,1.7437,12.06,2.00e-02,3.00e-04,419561472,93851.1,1.7437,0
3210,2.6406,n/a,14.02,2.00e-02,3.00e-04,420872192,94140.1,1.7437,0
3220,2.5529,n/a,12.84,2.00e-02,3.00e-04,422182912,94427.6,1.7437,0
3230,2.5720,n/a,13.09,2.00e-02,3.00e-04,423493632,94715.0,1.7437,0
3240,2.6436,n/a,14.06,2.00e-02,3.00e-04,424804352,95002.5,1.7437,0
3250,2.5837,n/a,13.25,2.00e-02,3.00e-04,426115072,95289.7,1.7437,0
3260,2.6891,n/a,14.72,2.00e-02,3.00e-04,427425792,95577.3,1.7437,0
3270,2.6592,n/a,14.29,2.00e-02,3.00e-04,428736512,95864.4,1.7437,0
3280,2.5879,n/a,13.30,2.00e-02,3.00e-04,430047232,96151.9,1.7437,0
3290,2.5555,n/a,12.88,2.00e-02,3.00e-04,431357952,96439.1,1.7437,0
3300,2.6577,1.7396,14.26,2.00e-02,3.00e-04,432668672,96738.4,1.7396,0
3310,2.6048,n/a,13.53,2.00e-02,3.00e-04,433979392,97031.3,1.7396,0
3320,2.6259,n/a,13.82,2.00e-02,3.00e-04,435290112,97323.5,1.7396,0
3330,2.5392,n/a,12.67,2.00e-02,3.00e-04,436600832,97615.8,1.7396,0
3340,2.6628,n/a,14.34,2.00e-02,3.00e-04,437911552,97907.9,1.7396,0
3350,2.5852,n/a,13.27,2.00e-02,3.00e-04,439222272,98200.2,1.7396,0
3360,2.6926,n/a,14.77,2.00e-02,3.00e-04,440532992,98492.5,1.7396,0
3370,2.6424,n/a,14.05,2.00e-02,3.00e-04,441843712,98784.8,1.7396,0
3380,2.6436,n/a,14.06,2.00e-02,3.00e-04,443154432,99077.0,1.7396,0
3390,2.6101,n/a,13.60,2.00e-02,3.00e-04,444465152,99369.4,1.7396,0
3400,2.5676,1.7429,13.03,2.00e-02,3.00e-04,445775872,99672.5,1.7396,0
3410,2.6780,n/a,14.56,2.00e-02,3.00e-04,447086592,99962.0,1.7396,0
3420,2.7068,n/a,14.98,2.00e-02,3.00e-04,448397312,100249.1,1.7396,0
3430,2.5270,n/a,12.52,2.00e-02,3.00e-04,449708032,100536.5,1.7396,0
3440,2.5265,n/a,12.51,2.00e-02,3.00e-04,451018752,100823.7,1.7396,0
3450,2.4831,n/a,11.98,2.00e-02,3.00e-04,452329472,101111.3,1.7396,0
3460,2.7361,n/a,15.43,2.00e-02,3.00e-04,453640192,101398.5,1.7396,0
3470,2.4542,n/a,11.64,2.00e-02,3.00e-04,454950912,101685.8,1.7396,0
3480,2.7482,n/a,15.62,2.00e-02,3.00e-04,456261632,101973.0,1.7396,0
3490,2.7048,n/a,14.95,2.00e-02,3.00e-04,457572352,102260.5,1.7396,0
3500,2.6512,1.7230,14.17,2.00e-02,3.00e-04,458883072,102559.3,1.7230,0
3510,2.6333,n/a,13.92,2.00e-02,3.00e-04,460193792,102848.2,1.7230,0
3520,2.6378,n/a,13.98,2.00e-02,3.00e-04,461504512,103135.6,1.7230,0
3530,2.5656,n/a,13.01,2.00e-02,3.00e-04,462815232,103422.9,1.7230,0
3540,2.4347,n/a,11.41,2.00e-02,3.00e-04,464125952,103710.4,1.7230,0
3550,2.5656,n/a,13.01,2.00e-02,3.00e-04,465436672,103997.7,1.7230,0
3560,2.5126,n/a,12.34,2.00e-02,3.00e-04,466747392,104285.3,1.7230,0
3570,2.5688,n/a,13.05,2.00e-02,3.00e-04,468058112,104572.4,1.7230,0
3580,2.5225,n/a,12.46,2.00e-02,3.00e-04,469368832,104860.0,1.7230,0
3590,2.4521,n/a,11.61,2.00e-02,3.00e-04,470679552,105147.3,1.7230,0
3600,2.6652,1.7206,14.37,2.00e-02,3.00e-04,471990272,105446.4,1.7206,0
3610,2.5852,n/a,13.27,2.00e-02,3.00e-04,473300992,105739.5,1.7206,0
3620,2.6477,n/a,14.12,2.00e-02,3.00e-04,474611712,106031.9,1.7206,0
3630,2.6369,n/a,13.97,2.00e-02,3.00e-04,475922432,106324.2,1.7206,0
3640,2.5536,n/a,12.85,2.00e-02,3.00e-04,477233152,106616.5,1.7206,0
3650,2.4737,n/a,11.87,2.00e-02,3.00e-04,478543872,106908.7,1.7206,0
3660,2.6906,n/a,14.74,2.00e-02,3.00e-04,479854592,107200.9,1.7206,0
3670,2.6503,n/a,14.16,2.00e-02,3.00e-04,481165312,107493.4,1.7206,0
3680,2.5645,n/a,12.99,2.00e-02,3.00e-04,482476032,107785.7,1.7206,0
3690,2.3028,n/a,10.00,2.00e-02,3.00e-04,483786752,108078.0,1.7206,0
3700,2.6550,1.7133,14.22,2.00e-02,3.00e-04,485097472,108381.8,1.7133,0
3710,2.4041,n/a,11.07,2.00e-02,3.00e-04,486408192,108671.6,1.7133,0
3720,2.5532,n/a,12.85,2.00e-02,3.00e-04,487718912,108958.8,1.7133,0
3730,2.5242,n/a,12.48,2.00e-02,3.00e-04,489029632,109246.1,1.7133,0
3740,2.5835,n/a,13.24,2.00e-02,3.00e-04,490340352,109533.2,1.7133,0
3750,2.4278,n/a,11.33,2.00e-02,3.00e-04,491651072,109820.6,1.7133,0
3760,2.4971,n/a,12.15,2.00e-02,3.00e-04,492961792,110107.4,1.7133,0
3770,2.5354,n/a,12.62,2.00e-02,3.00e-04,494272512,110394.4,1.7133,0
3780,2.8244,n/a,16.85,2.00e-02,3.00e-04,495583232,110681.3,1.7133,0
3790,2.5315,n/a,12.57,2.00e-02,3.00e-04,496893952,110968.6,1.7133,0
3800,2.5539,1.7122,12.86,2.00e-02,3.00e-04,498204672,111267.3,1.7122,0
3810,2.4199,n/a,11.24,2.00e-02,3.00e-04,499515392,111556.2,1.7122,0
3820,2.4384,n/a,11.46,2.00e-02,3.00e-04,500826112,111843.5,1.7122,0
3830,2.4889,n/a,12.05,2.00e-02,3.00e-04,502136832,112130.8,1.7122,0
3840,2.6251,n/a,13.81,2.00e-02,3.00e-04,503447552,112418.3,1.7122,0
3850,2.5748,n/a,13.13,2.00e-02,3.00e-04,504758272,112705.4,1.7122,0
3860,2.6406,n/a,14.02,2.00e-02,3.00e-04,506068992,112992.7,1.7122,0
3870,2.4553,n/a,11.65,2.00e-02,3.00e-04,507379712,113279.9,1.7122,0
3880,2.4802,n/a,11.94,2.00e-02,3.00e-04,508690432,113567.4,1.7122,0
3890,2.5249,n/a,12.49,2.00e-02,3.00e-04,510001152,113854.6,1.7122,0
3900,2.6508,1.7046,14.17,2.00e-02,3.00e-04,511311872,114153.6,1.7046,0
3910,2.5868,n/a,13.29,2.00e-02,3.00e-04,512622592,114446.6,1.7046,0
3920,2.6331,n/a,13.92,2.00e-02,3.00e-04,513933312,114738.9,1.7046,0
3930,2.4694,n/a,11.82,2.00e-02,3.00e-04,515244032,115031.2,1.7046,0
3940,2.5575,n/a,12.90,2.00e-02,3.00e-04,516554752,115323.6,1.7046,0
3950,2.4164,n/a,11.21,2.00e-02,3.00e-04,517865472,115615.9,1.7046,0
3960,2.5721,n/a,13.09,2.00e-02,3.00e-04,519176192,115908.2,1.7046,0
3970,2.3279,n/a,10.26,2.00e-02,3.00e-04,520486912,116200.4,1.7046,0
3980,2.5966,n/a,13.42,2.00e-02,3.00e-04,521797632,116492.6,1.7046,0
3990,2.4766,n/a,11.90,2.00e-02,3.00e-04,523108352,116784.8,1.7046,0
4000,2.7328,1.7037,15.38,2.00e-02,3.00e-04,524419072,117088.2,1.7037,0
4010,2.5398,n/a,12.68,2.00e-02,3.00e-04,525729792,117976.2,1.7037,0
4020,2.4592,n/a,11.70,2.00e-02,3.00e-04,527040512,118262.9,1.7037,0
4030,2.5255,n/a,12.50,2.00e-02,3.00e-04,528351232,118550.0,1.7037,0
4040,2.4504,n/a,11.59,2.00e-02,3.00e-04,529661952,118836.9,1.7037,0
4050,2.6148,n/a,13.66,2.00e-02,3.00e-04,530972672,119124.2,1.7037,0
4060,2.4507,n/a,11.60,2.00e-02,3.00e-04,532283392,119411.2,1.7037,0
4070,2.5740,n/a,13.12,2.00e-02,3.00e-04,533594112,119698.6,1.7037,0
4080,2.5898,n/a,13.33,2.00e-02,3.00e-04,534904832,119985.6,1.7037,0
4090,2.5580,n/a,12.91,2.00e-02,3.00e-04,536215552,120273.0,1.7037,0
4100,2.4602,1.6997,11.71,2.00e-02,3.00e-04,537526272,120571.5,1.6997,0
4110,2.4033,n/a,11.06,2.00e-02,3.00e-04,538836992,120860.3,1.6997,0
4120,2.6123,n/a,13.63,2.00e-02,3.00e-04,540147712,121147.4,1.6997,0
4130,2.5115,n/a,12.32,2.00e-02,3.00e-04,541458432,121434.5,1.6997,0
4140,2.5884,n/a,13.31,2.00e-02,3.00e-04,542769152,121721.7,1.6997,0
4150,2.4940,n/a,12.11,2.00e-02,3.00e-04,544079872,122008.7,1.6997,0
4160,2.5893,n/a,13.32,2.00e-02,3.00e-04,545390592,122296.0,1.6997,0
4170,2.5965,n/a,13.42,2.00e-02,3.00e-04,546701312,122583.1,1.6997,0
4180,2.6002,n/a,13.47,2.00e-02,3.00e-04,548012032,122870.6,1.6997,0
4190,2.4267,n/a,11.32,2.00e-02,3.00e-04,549322752,123157.6,1.6997,0
4200,2.4821,1.6884,11.97,2.00e-02,3.00e-04,550633472,123456.4,1.6884,0
4210,2.6220,n/a,13.76,2.00e-02,3.00e-04,551944192,123749.0,1.6884,0
4220,2.6220,n/a,13.76,2.00e-02,3.00e-04,553254912,124041.2,1.6884,0
4230,2.5404,n/a,12.69,2.00e-02,3.00e-04,554565632,124333.5,1.6884,0
4240,2.5626,n/a,12.97,2.00e-02,3.00e-04,555876352,124625.7,1.6884,0
4250,2.6290,n/a,13.86,2.00e-02,3.00e-04,557187072,124917.9,1.6884,0
4260,2.4358,n/a,11.42,2.00e-02,3.00e-04,558497792,125210.1,1.6884,0
4270,2.5608,n/a,12.95,2.00e-02,3.00e-04,559808512,125502.5,1.6884,0
4280,2.5319,n/a,12.58,2.00e-02,3.00e-04,561119232,125794.7,1.6884,0
4290,2.6555,n/a,14.23,2.00e-02,3.00e-04,562429952,126086.8,1.6884,0
4300,2.4626,1.6889,11.73,2.00e-02,3.00e-04,563740672,126389.7,1.6884,0
4310,2.5664,n/a,13.02,2.00e-02,3.00e-04,565051392,126679.1,1.6884,0
4320,2.5195,n/a,12.42,2.00e-02,3.00e-04,566362112,126966.1,1.6884,0
4330,2.4966,n/a,12.14,2.00e-02,3.00e-04,567672832,127253.6,1.6884,0
4340,2.4705,n/a,11.83,2.00e-02,3.00e-04,568983552,127540.5,1.6884,0
4350,2.3957,n/a,10.98,2.00e-02,3.00e-04,570294272,127827.8,1.6884,0
4360,2.5679,n/a,13.04,2.00e-02,3.00e-04,571604992,128114.7,1.6884,0
4370,2.5791,n/a,13.18,2.00e-02,3.00e-04,572915712,128401.9,1.6884,0
4380,2.6203,n/a,13.74,2.00e-02,3.00e-04,574226432,128688.9,1.6884,0
4390,2.6481,n/a,14.13,2.00e-02,3.00e-04,575537152,128976.3,1.6884,0
4400,2.4126,1.6810,11.16,2.00e-02,3.00e-04,576847872,129274.8,1.6810,0
4410,2.4998,n/a,12.18,2.00e-02,3.00e-04,578158592,129563.4,1.6810,0
4420,2.4716,n/a,11.84,2.00e-02,3.00e-04,579469312,129850.7,1.6810,0
4430,2.3638,n/a,10.63,2.00e-02,3.00e-04,580780032,130137.8,1.6810,0
4440,2.5196,n/a,12.42,2.00e-02,3.00e-04,582090752,130425.2,1.6810,0
4450,2.6635,n/a,14.35,2.00e-02,3.00e-04,583401472,130712.3,1.6810,0
4460,2.4928,n/a,12.10,2.00e-02,3.00e-04,584712192,130999.4,1.6810,0
4470,2.4537,n/a,11.63,2.00e-02,3.00e-04,586022912,131286.4,1.6810,0
4480,2.3718,n/a,10.72,2.00e-02,3.00e-04,587333632,131573.7,1.6810,0
4490,2.5610,n/a,12.95,2.00e-02,3.00e-04,588644352,131860.7,1.6810,0
4500,2.4638,1.6813,11.75,2.00e-02,3.00e-04,589955072,132158.7,1.6810,0
4510,2.8093,n/a,16.60,2.00e-02,3.00e-04,591265792,132451.5,1.6810,0
4520,2.5136,n/a,12.35,2.00e-02,3.00e-04,592576512,132743.5,1.6810,0
4530,2.4899,n/a,12.06,2.00e-02,3.00e-04,593887232,133035.5,1.6810,0
4540,2.3093,n/a,10.07,2.00e-02,3.00e-04,595197952,133327.6,1.6810,0
4550,2.4831,n/a,11.98,2.00e-02,3.00e-04,596508672,133619.6,1.6810,0
4560,2.4649,n/a,11.76,2.00e-02,3.00e-04,597819392,133911.7,1.6810,0
4570,2.4143,n/a,11.18,2.00e-02,3.00e-04,599130112,134203.8,1.6810,0
4580,2.5018,n/a,12.20,2.00e-02,3.00e-04,600440832,134495.9,1.6810,0
4590,2.4629,n/a,11.74,2.00e-02,3.00e-04,601751552,134788.0,1.6810,0
4600,2.5574,1.6738,12.90,2.00e-02,3.00e-04,603062272,135091.7,1.6738,0
4610,2.4348,n/a,11.41,2.00e-02,3.00e-04,604372992,135381.0,1.6738,0
4620,2.6101,n/a,13.60,2.00e-02,3.00e-04,605683712,135667.9,1.6738,0
4630,2.6570,n/a,14.25,2.00e-02,3.00e-04,606994432,135955.1,1.6738,0
4640,2.5269,n/a,12.51,2.00e-02,3.00e-04,608305152,136242.1,1.6738,0
4650,2.6249,n/a,13.80,2.00e-02,3.00e-04,609615872,136529.3,1.6738,0
4660,2.4693,n/a,11.81,2.00e-02,3.00e-04,610926592,136816.1,1.6738,0
4670,2.6314,n/a,13.89,2.00e-02,3.00e-04,612237312,137103.1,1.6738,0
4680,2.6055,n/a,13.54,2.00e-02,3.00e-04,613548032,137389.9,1.6738,0
4690,2.5610,n/a,12.95,2.00e-02,3.00e-04,614858752,137677.2,1.6738,0
4700,2.5657,1.6762,13.01,2.00e-02,3.00e-04,616169472,137975.0,1.6738,0
4710,2.4713,n/a,11.84,2.00e-02,3.00e-04,617480192,138263.3,1.6738,0
4720,2.5330,n/a,12.59,2.00e-02,3.00e-04,618790912,138550.6,1.6738,0
4730,2.4387,n/a,11.46,2.00e-02,3.00e-04,620101632,138837.5,1.6738,0
4740,2.5316,n/a,12.57,2.00e-02,3.00e-04,621412352,139124.6,1.6738,0
4750,2.4966,n/a,12.14,2.00e-02,3.00e-04,622723072,139411.5,1.6738,0
4760,2.5540,n/a,12.86,2.00e-02,3.00e-04,624033792,139698.5,1.6738,0
4770,2.5039,n/a,12.23,2.00e-02,3.00e-04,625344512,139985.3,1.6738,0
4780,2.4677,n/a,11.79,2.00e-02,3.00e-04,626655232,140272.3,1.6738,0
4790,2.5282,n/a,12.53,2.00e-02,3.00e-04,627965952,140558.9,1.6738,0
4800,2.4786,1.6717,11.92,2.00e-02,3.00e-04,629276672,140857.4,1.6717,0
4810,2.6137,n/a,13.65,2.00e-02,3.00e-04,630587392,141149.9,1.6717,0
4820,2.6255,n/a,13.81,2.00e-02,3.00e-04,631898112,141441.8,1.6717,0
4830,2.5125,n/a,12.34,2.00e-02,3.00e-04,633208832,141733.6,1.6717,0
4840,2.5705,n/a,13.07,2.00e-02,3.00e-04,634519552,142025.4,1.6717,0
4850,2.3708,n/a,10.71,2.00e-02,3.00e-04,635830272,142317.2,1.6717,0
4860,2.5684,n/a,13.04,2.00e-02,3.00e-04,637140992,142609.1,1.6717,0
4870,2.4676,n/a,11.79,2.00e-02,3.00e-04,638451712,142900.9,1.6717,0
4880,2.5267,n/a,12.51,2.00e-02,3.00e-04,639762432,143192.8,1.6717,0
4890,2.3923,n/a,10.94,2.00e-02,3.00e-04,641073152,143484.7,1.6717,0
4900,2.5587,1.6690,12.92,2.00e-02,3.00e-04,642383872,143788.1,1.6690,0
4910,2.5559,n/a,12.88,2.00e-02,3.00e-04,643694592,144077.3,1.6690,0
4920,2.4505,n/a,11.59,2.00e-02,3.00e-04,645005312,144364.0,1.6690,0
4930,2.4535,n/a,11.63,2.00e-02,3.00e-04,646316032,144651.1,1.6690,0
4940,2.4282,n/a,11.34,2.00e-02,3.00e-04,647626752,144938.0,1.6690,0
4950,2.5206,n/a,12.44,2.00e-02,3.00e-04,648937472,145225.0,1.6690,0
4960,2.5889,n/a,13.31,2.00e-02,3.00e-04,650248192,145511.7,1.6690,0
4970,2.4065,n/a,11.09,2.00e-02,3.00e-04,651558912,145798.7,1.6690,0
4980,2.3747,n/a,10.75,2.00e-02,3.00e-04,652869632,146085.5,1.6690,0
4990,2.6550,n/a,14.23,2.00e-02,3.00e-04,654180352,146372.6,1.6690,0
5000,2.5339,1.6720,12.60,2.00e-02,3.00e-04,655491072,146670.2,1.6690,0
5010,2.5682,n/a,13.04,2.00e-02,3.00e-04,656801792,146958.6,1.6690,0
5020,2.4460,n/a,11.54,2.00e-02,3.00e-04,658112512,147245.5,1.6690,0
5030,2.4307,n/a,11.37,2.00e-02,3.00e-04,659423232,147532.2,1.6690,0
5040,2.5769,n/a,13.16,2.00e-02,3.00e-04,660733952,147819.2,1.6690,0
5050,2.4839,n/a,11.99,2.00e-02,3.00e-04,662044672,148106.0,1.6690,0
5060,2.6286,n/a,13.86,2.00e-02,3.00e-04,663355392,148392.8,1.6690,0
5070,2.4524,n/a,11.62,2.00e-02,3.00e-04,664666112,148679.5,1.6690,0
5080,2.4131,n/a,11.17,2.00e-02,3.00e-04,665976832,148966.3,1.6690,0
5090,2.5319,n/a,12.58,2.00e-02,3.00e-04,667287552,149252.9,1.6690,0
5100,2.7115,1.6623,15.05,2.00e-02,3.00e-04,668598272,149551.3,1.6623,0
5110,2.3671,n/a,10.67,2.00e-02,3.00e-04,669908992,149843.7,1.6623,0
5120,2.5259,n/a,12.50,2.00e-02,3.00e-04,671219712,150135.6,1.6623,0
5130,2.2842,n/a,9.82,2.00e-02,3.00e-04,672530432,150427.3,1.6623,0
5140,2.4948,n/a,12.12,2.00e-02,3.00e-04,673841152,150718.9,1.6623,0
5150,2.6332,n/a,13.92,2.00e-02,3.00e-04,675151872,151010.7,1.6623,0
5160,2.4113,n/a,11.15,2.00e-02,3.00e-04,676462592,151302.5,1.6623,0
5170,2.5179,n/a,12.40,2.00e-02,3.00e-04,677773312,151594.4,1.6623,0
5180,2.6072,n/a,13.56,2.00e-02,3.00e-04,679084032,151886.3,1.6623,0
5190,2.5246,n/a,12.49,2.00e-02,3.00e-04,680394752,152178.1,1.6623,0
5200,2.4616,1.6557,11.72,2.00e-02,3.00e-04,681705472,152481.4,1.6557,0
5210,2.4256,n/a,11.31,2.00e-02,3.00e-04,683016192,152770.4,1.6557,0
5220,2.4419,n/a,11.49,2.00e-02,3.00e-04,684326912,153056.9,1.6557,0
5230,2.5827,n/a,13.23,2.00e-02,3.00e-04,685637632,153343.7,1.6557,0
5240,2.5515,n/a,12.83,2.00e-02,3.00e-04,686948352,153630.1,1.6557,0
5250,2.5547,n/a,12.87,2.00e-02,3.00e-04,688259072,153916.8,1.6557,0
5260,2.4665,n/a,11.78,2.00e-02,3.00e-04,689569792,154259.3,1.6557,0
5200,2.4249,1.6547,11.30,2.00e-02,3.00e-04,681705472,120.4,1.6547,0
5210,2.5278,n/a,12.53,2.00e-02,3.00e-04,683016192,408.8,1.6547,0
5220,2.4569,n/a,11.67,2.00e-02,3.00e-04,684326912,692.2,1.6547,0
5230,2.2123,n/a,9.14,2.00e-02,3.00e-04,685637632,975.5,1.6547,0
5240,2.6474,n/a,14.12,2.00e-02,3.00e-04,686948352,1258.8,1.6547,0
5250,2.5787,n/a,13.18,2.00e-02,3.00e-04,688259072,1542.2,1.6547,0
5260,2.4162,n/a,11.20,2.00e-02,3.00e-04,689569792,1846.6,1.6547,0
5270,2.5781,n/a,13.17,2.00e-02,3.00e-04,690880512,2208.4,1.6547,0
5280,2.5045,n/a,12.24,2.00e-02,3.00e-04,692191232,2845.6,1.6547,0
5290,2.2233,n/a,9.24,2.00e-02,3.00e-04,693501952,3312.7,1.6547,0
5300,2.4651,1.6550,11.76,2.00e-02,3.00e-04,694812672,3607.0,1.6547,0
5310,2.4120,n/a,11.16,2.00e-02,3.00e-04,696123392,3893.1,1.6547,0
5320,2.5293,n/a,12.55,2.00e-02,3.00e-04,697434112,4176.6,1.6547,0
5330,2.3086,n/a,10.06,2.00e-02,3.00e-04,698744832,4459.9,1.6547,0
5340,2.4880,n/a,12.04,2.00e-02,3.00e-04,700055552,4743.2,1.6547,0
5350,2.4552,n/a,11.65,2.00e-02,3.00e-04,701366272,5026.5,1.6547,0
5360,2.4643,n/a,11.75,2.00e-02,3.00e-04,702676992,5309.7,1.6547,0
5370,2.4720,n/a,11.85,2.00e-02,3.00e-04,703987712,5592.8,1.6547,0
5380,2.4151,n/a,11.19,2.00e-02,3.00e-04,705298432,5875.9,1.6547,0
5390,2.2556,n/a,9.54,2.00e-02,3.00e-04,706609152,6159.0,1.6547,0
5400,2.3530,1.6496,10.52,2.00e-02,3.00e-04,707919872,6453.3,1.6496,0
5410,2.5456,n/a,12.75,2.00e-02,3.00e-04,709230592,6738.2,1.6496,0
5420,2.5226,n/a,12.46,2.00e-02,3.00e-04,710541312,7021.1,1.6496,0
5430,2.4538,n/a,11.63,2.00e-02,3.00e-04,711852032,7304.0,1.6496,0
5440,2.3655,n/a,10.65,2.00e-02,3.00e-04,713162752,7587.0,1.6496,0
5450,2.3437,n/a,10.42,2.00e-02,3.00e-04,714473472,7870.4,1.6496,0
5460,2.5931,n/a,13.37,2.00e-02,3.00e-04,715784192,8153.8,1.6496,0
5470,2.6591,n/a,14.28,2.00e-02,3.00e-04,717094912,8437.0,1.6496,0
5480,2.5902,n/a,13.33,2.00e-02,3.00e-04,718405632,8720.3,1.6496,0
5490,2.4617,n/a,11.73,2.00e-02,3.00e-04,719716352,9003.7,1.6496,0
5500,2.4232,1.6477,11.28,2.00e-02,3.00e-04,721027072,9298.5,1.6477,0
5510,2.5110,n/a,12.32,2.00e-02,3.00e-04,722337792,9584.2,1.6477,0
5520,2.5037,n/a,12.23,2.00e-02,3.00e-04,723648512,9867.7,1.6477,0
5530,2.5084,n/a,12.29,2.00e-02,3.00e-04,724959232,10151.2,1.6477,0
5540,2.5133,n/a,12.35,2.00e-02,3.00e-04,726269952,10434.9,1.6477,0
5550,2.3764,n/a,10.77,2.00e-02,3.00e-04,727580672,10718.3,1.6477,0
5560,2.3638,n/a,10.63,2.00e-02,3.00e-04,728891392,11001.9,1.6477,0
5570,2.5910,n/a,13.34,2.00e-02,3.00e-04,730202112,11285.5,1.6477,0
5580,2.6334,n/a,13.92,2.00e-02,3.00e-04,731512832,11569.0,1.6477,0
5590,2.4729,n/a,11.86,2.00e-02,3.00e-04,732823552,11852.7,1.6477,0
5600,2.4868,1.6445,12.02,2.00e-02,3.00e-04,734134272,12147.9,1.6445,0
5610,2.4475,n/a,11.56,2.00e-02,3.00e-04,735444992,12433.5,1.6445,0
5620,2.3969,n/a,10.99,2.00e-02,3.00e-04,736755712,12717.0,1.6445,0
5630,2.3536,n/a,10.52,2.00e-02,3.00e-04,738066432,13000.7,1.6445,0
5640,2.6822,n/a,14.62,2.00e-02,3.00e-04,739377152,13284.3,1.6445,0
5650,2.4538,n/a,11.63,2.00e-02,3.00e-04,740687872,13567.9,1.6445,0
5660,2.4741,n/a,11.87,2.00e-02,3.00e-04,741998592,13851.5,1.6445,0
5670,2.4405,n/a,11.48,2.00e-02,3.00e-04,743309312,14135.2,1.6445,0
5680,2.3473,n/a,10.46,2.00e-02,3.00e-04,744620032,14418.7,1.6445,0
5690,2.4594,n/a,11.70,2.00e-02,3.00e-04,745930752,14702.4,1.6445,0
5700,2.3946,1.6400,10.96,2.00e-02,3.00e-04,747241472,14997.4,1.6400,0
5710,2.5362,n/a,12.63,2.00e-02,3.00e-04,748552192,15283.1,1.6400,0
5720,2.3478,n/a,10.46,2.00e-02,3.00e-04,749862912,15566.6,1.6400,0
5730,2.3988,n/a,11.01,2.00e-02,3.00e-04,751173632,15850.1,1.6400,0
5740,2.4461,n/a,11.54,2.00e-02,3.00e-04,752484352,16133.4,1.6400,0
5750,2.4438,n/a,11.52,2.00e-02,3.00e-04,753795072,16416.8,1.6400,0
5760,2.5074,n/a,12.27,2.00e-02,3.00e-04,755105792,16700.2,1.6400,0
5770,2.4554,n/a,11.65,2.00e-02,3.00e-04,756416512,16983.7,1.6400,0
5780,2.3181,n/a,10.16,2.00e-02,3.00e-04,757727232,17267.0,1.6400,0
5790,2.2814,n/a,9.79,2.00e-02,3.00e-04,759037952,17550.3,1.6400,0
5800,2.5147,1.6375,12.36,2.00e-02,3.00e-04,760348672,17845.2,1.6375,0
5810,2.3864,n/a,10.87,2.00e-02,3.00e-04,761659392,18130.8,1.6375,0
5820,2.3744,n/a,10.74,2.00e-02,3.00e-04,762970112,18414.3,1.6375,0
5830,2.4830,n/a,11.98,2.00e-02,3.00e-04,764280832,18697.7,1.6375,0
5840,2.5151,n/a,12.37,2.00e-02,3.00e-04,765591552,18981.1,1.6375,0
5850,2.4920,n/a,12.09,2.00e-02,3.00e-04,766902272,19264.5,1.6375,0
5860,2.4328,n/a,11.39,2.00e-02,3.00e-04,768212992,19548.0,1.6375,0
5870,2.4474,n/a,11.56,2.00e-02,3.00e-04,769523712,19831.4,1.6375,0
5880,2.3515,n/a,10.50,2.00e-02,3.00e-04,770834432,20114.7,1.6375,0
5890,2.4020,n/a,11.05,2.00e-02,3.00e-04,772145152,20398.1,1.6375,0
5900,2.4326,1.6363,11.39,2.00e-02,3.00e-04,773455872,20692.9,1.6363,0
5910,2.3967,n/a,10.99,2.00e-02,3.00e-04,774766592,20978.4,1.6363,0
5920,2.5223,n/a,12.46,2.00e-02,3.00e-04,776077312,21261.6,1.6363,0
5930,2.5304,n/a,12.56,2.00e-02,3.00e-04,777388032,21544.8,1.6363,0
5940,2.4102,n/a,11.14,2.00e-02,3.00e-04,778698752,21828.2,1.6363,0
5950,2.3052,n/a,10.03,2.00e-02,3.00e-04,780009472,22111.5,1.6363,0
5960,2.3950,n/a,10.97,2.00e-02,3.00e-04,781320192,22394.7,1.6363,0
5970,2.5388,n/a,12.66,2.00e-02,3.00e-04,782630912,22677.9,1.6363,0
5980,2.5328,n/a,12.59,2.00e-02,3.00e-04,783941632,22961.1,1.6363,0
